host_id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365
170025930,Centro,Embajadores,40.40995,-3.70517,Entire home/apt,80,2,74,5.21,2,97
6213248,Arganzuela,Palos de Moguer,40.40395,-3.70028,Private room,20,5,2,0.12,4,0
132630059,Centro,Sol,40.41781,-3.70171,Entire home/apt,160,3,58,3.3,4,0
132630059,Centro,Sol,40.4154,-3.70598,Entire home/apt,140,3,38,2.18,4,67
156185794,Salamanca,Recoletos,40.42637,-3.68429,Entire home/apt,145,3,63,3.53,1,67
80473977,Centro,Justicia,40.42571,-3.69209,Entire home/apt,90,2,42,2.35,14,46
20174349,Vicálvaro,Ambroz,40.40592,-3.6107,Private room,25,3,10,0.55,2,0
112373304,Centro,Embajadores,40.41279,-3.70601,Entire home/apt,99,1,2,0.13,47,298
42453682,Tetuán,Almenara,40.47089,-3.69163,Entire home/apt,70,2,78,4.33,5,318
131017325,Moncloa - Aravaca,Argüelles,40.4215,-3.7178,Entire home/apt,54,2,62,3.46,1,0
179391668,Arganzuela,Imperial,40.4133,-3.71839,Private room,50,2,25,1.45,4,0
24372002,Ciudad Lineal,Pueblo Nuevo,40.41658,-3.62469,Private room,30,1,9,0.52,1,84
134866040,Salamanca,Goya,40.42764,-3.66853,Entire home/apt,120,2,12,0.69,5,16
14032635,Carabanchel,Opañel,40.38887,-3.71832,Entire home/apt,135,1,10,0.56,24,348
179506712,Centro,Palacio,40.41331,-3.7125,Entire home/apt,119,3,41,2.4,5,134
116673310,Centro,Embajadores,40.40784,-3.69999,Entire home/apt,130,4,4,0.24,1,0
178235842,Chamberí,Trafalgar,40.43477,-3.69957,Entire home/apt,50,3,30,1.68,1,134
41990536,Centro,Cortes,40.41296,-3.69886,Entire home/apt,148,1,48,2.65,8,336
41990536,Centro,Cortes,40.41284,-3.69768,Entire home/apt,148,1,46,2.54,8,159
13689734,Centro,Justicia,40.42293,-3.6977,Entire home/apt,128,2,59,3.36,1,26
179574819,Centro,Embajadores,40.40794,-3.70467,Entire home/apt,135,2,68,3.86,1,203
128147665,Moncloa - Aravaca,Argüelles,40.42385,-3.71314,Entire home/apt,80,3,3,0.17,7,321
164713866,Centro,Sol,40.41586,-3.7027,Entire home/apt,59,1,97,5.37,6,49
1754822,Centro,Justicia,40.42336,-3.69753,Private room,50,2,30,1.69,1,3
27052860,Centro,Palacio,40.41202,-3.70812,Entire home/apt,70,2,50,2.77,5,155
95749622,Chamartín,Hispanoamérica,40.45791,-3.68717,Hotel room,130,2,19,1.06,1,141
87310550,Tetuán,Cuatro Caminos,40.45358,-3.69801,Private room,38,2,47,2.65,1,36
179707004,Centro,Embajadores,40.41233,-3.70198,Entire home/apt,68,2,42,2.35,1,312
10026212,Centro,Universidad,40.42113,-3.70438,Entire home/apt,170,1,31,1.75,20,177
156755482,Latina,Cármenes,40.40687,-3.72259,Entire home/apt,135,2,58,3.3,8,150
179722186,Hortaleza,Pinar del Rey,40.46503,-3.66007,Private room,35,1,96,5.57,3,342
179726906,Centro,Embajadores,40.41139,-3.7014,Entire home/apt,55,5,43,2.44,1,44
3025605,Centro,Universidad,40.42431,-3.70427,Entire home/apt,120,2,39,2.25,1,1
596469,Centro,Justicia,40.42402,-3.69477,Hotel room,180,1,9,0.56,30,307
179745291,San Blas - Canillejas,Rejas,40.44348,-3.5836,Entire home/apt,55,1,68,3.83,1,0
3540348,Villaverde,Los Angeles,40.35821,-3.69622,Entire home/apt,90,3,29,1.71,10,15
179327423,Salamanca,Castellana,40.43273,-3.68117,Entire home/apt,140,2,9,0.62,6,0
179769237,Chamberí,Rios Rosas,40.44251,-3.69825,Entire home/apt,97,2,42,2.37,1,1
144496188,Usera,Pradolongo,40.38511,-3.71049,Private room,22,1,44,2.47,3,169
179773678,Salamanca,Goya,40.42829,-3.67004,Entire home/apt,133,2,41,2.29,1,239
23275795,Carabanchel,San Isidro,40.39594,-3.72239,Entire home/apt,75,2,10,0.56,2,32
179780156,Salamanca,Lista,40.43649,-3.67904,Entire home/apt,98,2,38,2.12,1,31
146287882,Latina,Cármenes,40.40266,-3.74176,Private room,24,1,10,0.56,1,51
23275795,Carabanchel,San Isidro,40.39552,-3.72168,Entire home/apt,65,2,37,2.07,2,140
179789971,Centro,Justicia,40.42176,-3.70031,Entire home/apt,155,2,56,3.13,1,164
1425071,Retiro,Pacífico,40.4038,-3.68188,Entire home/apt,64,3,32,1.79,5,84
13774277,Centro,Embajadores,40.40678,-3.70498,Entire home/apt,80,4,41,2.29,1,91
10302198,Centro,Universidad,40.42697,-3.70526,Entire home/apt,200,3,10,0.59,2,68
77354494,Carabanchel,San Isidro,40.39423,-3.72636,Private room,28,7,6,0.34,2,315
179839799,Puente de Vallecas,San Diego,40.39242,-3.66531,Private room,23,1,0,0.0,1,0
23603298,Salamanca,Recoletos,40.4272,-3.68293,Entire home/apt,295,2,50,2.78,8,239
99018982,Chamartín,Ciudad Jardín,40.44427,-3.67687,Entire home/apt,63,1,1,0.07,110,0
152145070,Chamberí,Arapiles,40.43475,-3.7105,Entire home/apt,40,1,96,5.37,3,49
179793022,Centro,Palacio,40.41271,-3.71352,Entire home/apt,54,3,38,2.13,1,97
178812784,Centro,Embajadores,40.41099,-3.70654,Entire home/apt,64,2,69,3.87,1,245
179941286,Fuencarral - El Pardo,Pilar,40.47345,-3.70574,Private room,29,2,2,0.18,4,171
170056589,Chamartín,Hispanoamérica,40.45303,-3.67847,Entire home/apt,77,2,76,4.25,1,245
179941286,Fuencarral - El Pardo,Pilar,40.47203,-3.70519,Private room,42,2,8,0.47,4,171
171600720,Centro,Palacio,40.41244,-3.71235,Private room,24,2,54,3.01,2,81
45621438,Chamberí,Trafalgar,40.43168,-3.70287,Entire home/apt,69,2,38,2.14,10,17
36206961,Centro,Embajadores,40.41168,-3.70178,Entire home/apt,70,3,19,1.06,1,317
88589135,Latina,Cármenes,40.39647,-3.74017,Entire home/apt,55,2,30,1.72,10,74
59287249,Centro,Embajadores,40.41053,-3.70119,Private room,35,2,63,3.62,2,173
79224227,Centro,Palacio,40.41238,-3.71311,Entire home/apt,160,1,28,1.56,2,173
179562562,Centro,Cortes,40.41045,-3.69397,Entire home/apt,272,3,17,1.04,9,78
112373304,Centro,Embajadores,40.4064,-3.70095,Entire home/apt,125,1,26,1.54,47,276
27722500,Centro,Universidad,40.42723,-3.704,Entire home/apt,90,1,65,3.64,1,2
180159623,Centro,Cortes,40.41394,-3.70018,Entire home/apt,210,2,79,4.45,1,97
109108441,Centro,Embajadores,40.4124,-3.70341,Entire home/apt,85,4,43,2.62,1,63
180178083,Centro,Universidad,40.42537,-3.70304,Entire home/apt,180,2,44,2.5,1,215
60358230,Salamanca,Recoletos,40.42243,-3.69049,Entire home/apt,220,2,48,2.69,8,232
140107807,Centro,Justicia,40.42404,-3.69844,Entire home/apt,38,1,135,7.54,2,155
63135524,San Blas - Canillejas,Rejas,40.4444,-3.58422,Entire home/apt,55,1,8,0.45,1,33
180267921,Centro,Universidad,40.42125,-3.70389,Entire home/apt,52,2,78,4.79,1,153
19291820,Centro,Universidad,40.42285,-3.7092,Entire home/apt,85,3,15,0.84,2,15
180282200,Centro,Palacio,40.41987,-3.7099,Entire home/apt,60,1,13,0.78,1,0
180279309,Centro,Sol,40.41975,-3.70544,Entire home/apt,249,2,19,1.57,1,103
180323447,Centro,Cortes,40.41046,-3.69379,Entire home/apt,77,1,42,2.35,1,315
128147665,Centro,Palacio,40.41991,-3.70805,Entire home/apt,85,3,13,0.95,7,321
151123982,Moncloa - Aravaca,Casa de Campo,40.42308,-3.72491,Private room,28,1,42,2.34,1,303
115511482,Centro,Embajadores,40.4109,-3.69918,Entire home/apt,39,2,92,5.36,4,107
180366311,Centro,Embajadores,40.40832,-3.70517,Entire home/apt,95,3,52,2.91,2,94
38765097,Tetuán,Valdeacederas,40.46447,-3.70471,Private room,23,3,47,2.63,16,316
64339478,Tetuán,Bellas Vistas,40.45513,-3.70768,Entire home/apt,60,14,1,0.06,1,0
34217435,Centro,Universidad,40.42096,-3.70269,Entire home/apt,99,1,7,0.49,19,184
27461835,Centro,Embajadores,40.41014,-3.70198,Entire home/apt,69,1,41,2.98,1,101
50135514,Arganzuela,Chopera,40.397,-3.69729,Private room,18,3,35,1.98,3,42
22682030,Barajas,Alameda de Osuna,40.46119,-3.57949,Private room,35,1,140,10.45,1,0
50135514,Arganzuela,Chopera,40.39654,-3.69738,Private room,18,3,52,2.91,3,54
88185749,Centro,Universidad,40.42096,-3.70569,Private room,38,1,66,3.78,2,153
58728954,Chamartín,Prosperidad,40.44089,-3.67415,Entire home/apt,100,20,0,0.0,1,178
138968840,Centro,Embajadores,40.40922,-3.70783,Entire home/apt,52,2,65,3.78,2,111
63199972,Centro,Universidad,40.4261,-3.70217,Private room,41,1,36,2.01,1,0
132630059,Centro,Embajadores,40.41123,-3.70738,Entire home/apt,120,3,66,3.71,4,17
102947901,Centro,Universidad,40.42543,-3.70557,Entire home/apt,85,1,20,1.12,231,321
12425325,Centro,Universidad,40.42465,-3.71071,Private room,65,2,16,0.92,1,137
26362423,Latina,Puerta del Angel,40.41185,-3.72605,Entire home/apt,49,1,32,1.8,5,45
102947901,Centro,Cortes,40.41173,-3.69362,Entire home/apt,55,1,10,0.56,231,320
7215389,Villaverde,Los Angeles,40.35545,-3.69552,Private room,22,1,58,3.24,1,312
43425199,Arganzuela,Imperial,40.41303,-3.72119,Private room,55,1,4,0.22,1,1
24254596,Salamanca,Guindalera,40.43771,-3.67257,Entire home/apt,80,4,5,0.28,1,1
180707682,Centro,Justicia,40.42115,-3.69938,Entire home/apt,54,3,47,2.66,1,300
24377074,Centro,Embajadores,40.40719,-3.69536,Entire home/apt,100,3,18,1.01,4,164
21039741,Arganzuela,Chopera,40.39336,-3.69707,Private room,25,30,1,0.07,2,0
50512810,Carabanchel,Vista Alegre,40.38661,-3.7415,Entire home/apt,400,1,4,0.24,1,0
180764260,Chamartín,Castilla,40.46765,-3.68724,Private room,37,1,2,0.11,1,0
180834066,Fuencarral - El Pardo,Mirasierra,40.49584,-3.71181,Entire home/apt,95,4,8,0.52,1,17
157229941,Centro,Palacio,40.4128,-3.71474,Entire home/apt,80,2,19,1.1,21,331
133231248,Retiro,Niño Jesús,40.4159,-3.67097,Entire home/apt,70,3,55,3.08,1,131
157229941,Centro,Palacio,40.41299,-3.71471,Entire home/apt,95,2,24,1.41,21,336
179562562,Centro,Sol,40.41611,-3.70515,Hotel room,232,2,0,0.0,9,339
180859338,Centro,Embajadores,40.41,-3.70497,Entire home/apt,150,2,38,2.21,1,124
81604994,Tetuán,Cuatro Caminos,40.45701,-3.69944,Entire home/apt,72,2,46,2.64,1,62
23441165,Hortaleza,Canillas,40.46367,-3.63774,Hotel room,30,2,24,1.41,36,339
180848531,Centro,Palacio,40.41417,-3.7081,Entire home/apt,85,1,63,3.59,3,0
102947901,Centro,Embajadores,40.40839,-3.70146,Entire home/apt,100,1,12,0.71,231,191
102947901,Centro,Embajadores,40.4065,-3.7021,Entire home/apt,70,1,17,0.97,231,184
102947901,Centro,Embajadores,40.40757,-3.70151,Entire home/apt,62,1,15,0.88,231,165
102947901,Centro,Embajadores,40.40627,-3.70332,Entire home/apt,70,1,5,0.4,231,182
102947901,Centro,Embajadores,40.4065,-3.70344,Entire home/apt,70,1,2,0.11,231,196
102947901,Centro,Embajadores,40.40853,-3.70151,Entire home/apt,62,1,20,1.17,231,166
102947901,Centro,Embajadores,40.40658,-3.70215,Entire home/apt,62,1,15,1.24,231,167
102947901,Centro,Embajadores,40.40653,-3.70289,Entire home/apt,62,1,3,0.24,231,168
102947901,Centro,Embajadores,40.40693,-3.70185,Entire home/apt,62,1,21,1.18,231,137
102947901,Centro,Embajadores,40.40623,-3.70198,Entire home/apt,50,1,2,0.12,231,178
179562562,Centro,Universidad,40.42472,-3.70245,Hotel room,188,2,0,0.0,9,323
180474807,Chamberí,Gaztambide,40.43338,-3.71178,Private room,27,2,44,2.46,1,174
88943234,Arganzuela,Palos de Moguer,40.40137,-3.69091,Private room,34,2,85,4.93,1,62
30326978,Centro,Palacio,40.41149,-3.71675,Entire home/apt,199,2,115,6.42,1,90
53915759,Arganzuela,Acacias,40.40512,-3.70521,Private room,29,2,49,2.73,1,63
42509108,Arganzuela,Imperial,40.41169,-3.71866,Entire home/apt,60,1,79,4.4,4,82
75891046,Centro,Embajadores,40.41006,-3.70233,Private room,35,4,45,3.34,2,15
161597235,Tetuán,Bellas Vistas,40.45224,-3.70502,Private room,35,1,8,0.46,1,49
11467256,Centro,Embajadores,40.40852,-3.7046,Entire home/apt,180,3,107,6.03,1,146
102959574,Centro,Justicia,40.42216,-3.69873,Entire home/apt,47,1,37,2.09,1,0
147577481,Latina,Lucero,40.40338,-3.75841,Private room,32,2,24,1.49,2,137
174061174,Centro,Cortes,40.41472,-3.69381,Entire home/apt,80,1,7,0.41,3,327
179562562,Centro,Universidad,40.42206,-3.70753,Hotel room,185,3,0,0.0,9,339
168690042,Centro,Embajadores,40.40986,-3.69891,Entire home/apt,50,3,119,7.24,1,52
99587438,Centro,Embajadores,40.41296,-3.70218,Entire home/apt,1100,2,2,0.11,1,0
107141654,Centro,Universidad,40.42442,-3.70625,Entire home/apt,110,1,71,3.97,66,0
175305618,Carabanchel,Vista Alegre,40.37793,-3.75032,Private room,35,1,0,0.0,1,5
181096696,Retiro,Pacífico,40.40556,-3.67607,Entire home/apt,75,2,72,4.29,1,185
140617176,Centro,Justicia,40.4216,-3.69751,Private room,24,20,19,1.06,1,2
38765097,Tetuán,Valdeacederas,40.46441,-3.70518,Private room,18,3,10,0.56,16,250
69009447,Centro,Embajadores,40.40752,-3.70062,Entire home/apt,77,1,166,9.38,6,96
62737727,Centro,Universidad,40.42134,-3.70349,Entire home/apt,150,15,0,0.0,3,353
181280778,Carabanchel,Comillas,40.397,-3.71306,Private room,34,2,10,0.56,1,0
181290192,Moncloa - Aravaca,Argüelles,40.42171,-3.71762,Entire home/apt,58,6,15,0.84,1,90
113351836,Moratalaz,Media Legua,40.41355,-3.65946,Private room,25,2,67,3.81,1,0
2098732,Centro,Embajadores,40.4084,-3.70654,Entire home/apt,39,2,70,3.95,2,0
179722186,Hortaleza,Pinar del Rey,40.46439,-3.66034,Private room,30,1,127,7.37,3,342
181390520,Usera,Moscardó,40.38872,-3.70788,Private room,18,2,52,2.98,2,231
31548549,Arganzuela,Imperial,40.41035,-3.72083,Private room,28,1,5,0.28,4,320
4668085,Fuencarral - El Pardo,Pilar,40.4785,-3.70977,Private room,22,1,66,3.74,1,64
11998458,Latina,Aluche,40.38751,-3.759,Private room,38,3,16,0.97,2,49
181487360,Chamberí,Arapiles,40.43282,-3.71024,Entire home/apt,45,2,42,2.37,1,0
34032947,Fuencarral - El Pardo,Peñagrande,40.47922,-3.72229,Entire home/apt,39,2,21,1.31,2,196
34032947,Fuencarral - El Pardo,Peñagrande,40.4778,-3.72391,Entire home/apt,45,2,17,1.01,2,311
180918445,Chamberí,Almagro,40.43743,-3.69391,Entire home/apt,65,2,10,0.57,1,0
105393604,Ciudad Lineal,Colina,40.45697,-3.66159,Private room,19,2,11,0.63,1,63
181673591,Centro,Embajadores,40.40781,-3.70249,Entire home/apt,48,1,28,1.69,1,68
62573106,Moratalaz,Vinateros,40.4073,-3.64268,Private room,25,2,0,0.0,1,0
12990480,Arganzuela,Palos de Moguer,40.40472,-3.7013,Private room,60,3,11,0.66,1,0
61999631,Centro,Embajadores,40.40996,-3.6968,Entire home/apt,60,5,7,0.4,1,0
167264243,Arganzuela,Palos de Moguer,40.40508,-3.69298,Entire home/apt,90,3,43,3.49,1,51
181741760,Centro,Embajadores,40.41117,-3.70405,Entire home/apt,328,3,37,2.21,1,330
15183471,Centro,Palacio,40.40912,-3.71235,Entire home/apt,50,2,93,5.42,2,60
137668535,San Blas - Canillejas,Rosas,40.4331,-3.60715,Private room,30,1,85,5.1,1,15
57011514,Chamartín,Nueva España,40.45955,-3.68807,Entire home/apt,125,3,35,2.01,3,334
68208037,Salamanca,Castellana,40.43025,-3.6848,Private room,50,2,4,0.33,1,0
31127756,Centro,Universidad,40.42266,-3.70195,Entire home/apt,80,3,24,1.38,6,156
23823054,Centro,Palacio,40.41691,-3.71013,Entire home/apt,130,1,47,3.11,1,63
181911877,Moncloa - Aravaca,Argüelles,40.4272,-3.71423,Entire home/apt,43,1,0,0.0,1,0
78155561,Latina,Puerta del Angel,40.41052,-3.73762,Private room,18,3,0,0.0,1,0
2015233,Centro,Justicia,40.42298,-3.69934,Entire home/apt,71,3,81,4.9,1,88
181965622,Centro,Universidad,40.42567,-3.70804,Entire home/apt,65,2,78,4.47,1,69
51760883,Salamanca,Castellana,40.43586,-3.6832,Entire home/apt,135,2,40,2.27,1,137
181071082,Centro,Universidad,40.42456,-3.70204,Entire home/apt,65,2,78,4.47,2,289
64665095,Chamberí,Arapiles,40.43337,-3.70609,Private room,250,1,1,0.27,1,364
27844010,Fuencarral - El Pardo,Valverde,40.48613,-3.68572,Entire home/apt,75,3,46,3.01,2,113
41990536,Centro,Cortes,40.41308,-3.69888,Entire home/apt,149,1,34,1.95,8,355
37760002,Retiro,Adelfas,40.39923,-3.67069,Private room,45,2,50,2.82,1,42
182169490,Salamanca,Goya,40.42684,-3.67367,Entire home/apt,69,2,22,1.25,1,306
135337466,Centro,Universidad,40.42497,-3.70654,Entire home/apt,45,1,6,0.47,18,21
69566471,Chamberí,Arapiles,40.43842,-3.70761,Entire home/apt,295,5,1,0.22,25,85
181065618,Centro,Palacio,40.41318,-3.70753,Entire home/apt,55,3,52,3.58,1,50
5103159,Centro,Embajadores,40.41062,-3.69842,Entire home/apt,95,2,17,0.98,2,157
48051158,Carabanchel,Vista Alegre,40.39032,-3.74322,Entire home/apt,95,2,1,0.12,4,325
10974928,Arganzuela,Delicias,40.39566,-3.69546,Entire home/apt,99,2,27,1.79,1,288
77420214,Salamanca,Castellana,40.43081,-3.68749,Entire home/apt,79,3,45,2.55,19,292
135248994,Centro,Sol,40.41777,-3.70519,Entire home/apt,200,1,128,7.26,2,203
17079354,Chamartín,Ciudad Jardín,40.44651,-3.67611,Entire home/apt,70,2,55,3.31,1,210
42509108,Centro,Universidad,40.42681,-3.71107,Entire home/apt,75,1,42,2.48,4,170
1891477,Centro,Universidad,40.42335,-3.70787,Private room,45,1,36,2.07,10,328
176076144,Retiro,Ibiza,40.4173,-3.67222,Private room,18,1,4,0.23,3,268
55147936,Retiro,Jerónimos,40.41705,-3.69019,Entire home/apt,107,3,1,0.3,2,336
746219,Centro,Embajadores,40.40907,-3.70764,Entire home/apt,100,4,50,3.01,2,45
157660074,Carabanchel,Opañel,40.39657,-3.71652,Private room,35,1,4,0.32,2,0
179327423,Centro,Cortes,40.41494,-3.70032,Entire home/apt,347,2,47,2.79,6,178
144496188,Usera,Moscardó,40.38619,-3.71003,Private room,20,1,54,3.07,3,172
45530559,Arganzuela,Acacias,40.40291,-3.70531,Private room,25,2,23,1.32,2,64
121195987,Salamanca,Goya,40.42666,-3.67631,Entire home/apt,150,3,36,2.06,2,116
43747707,Centro,Embajadores,40.41037,-3.69655,Entire home/apt,103,3,98,5.7,3,171
29037362,Salamanca,Castellana,40.43288,-3.68294,Private room,80,1,51,3.07,3,2
45885043,Centro,Embajadores,40.40794,-3.70778,Private room,53,3,41,2.33,3,78
182464385,Moncloa - Aravaca,Casa de Campo,40.42177,-3.71888,Entire home/apt,70,1,0,0.0,1,0
45885043,Centro,Embajadores,40.40947,-3.70752,Private room,50,3,41,2.37,3,73
121724634,Salamanca,Goya,40.42807,-3.67469,Entire home/apt,230,20,1,0.06,7,349
128990132,Centro,Palacio,40.41292,-3.71163,Entire home/apt,145,1,3,0.19,11,82
111527977,Centro,Universidad,40.42575,-3.70228,Private room,50,2,85,5.16,1,64
1408525,Centro,Cortes,40.4115,-3.69507,Entire home/apt,110,3,3,0.25,56,332
43747707,Centro,Embajadores,40.41066,-3.69719,Entire home/apt,127,3,87,5.01,3,169
12027933,Centro,Universidad,40.4261,-3.70483,Private room,28,2,32,1.84,2,0
32046323,Retiro,Jerónimos,40.41227,-3.68979,Entire home/apt,320,7,0,0.0,83,345
180653942,Arganzuela,Palos de Moguer,40.40719,-3.69374,Private room,25,1,147,8.38,1,16
54310958,Centro,Universidad,40.42124,-3.7065,Entire home/apt,140,1,15,0.89,49,28
182643212,Arganzuela,Delicias,40.3978,-3.69587,Private room,18,2,5,0.29,1,0
3113415,Chamberí,Rios Rosas,40.44549,-3.70048,Private room,45,7,0,0.0,3,280
22888046,Centro,Justicia,40.42096,-3.69824,Private room,50,1,0,0.0,1,0
21702761,Carabanchel,Opañel,40.39163,-3.72283,Entire home/apt,85,3,1,0.14,1,79
1891477,Centro,Universidad,40.42404,-3.7083,Private room,85,2,38,2.21,10,153
182810318,Centro,Justicia,40.42214,-3.69718,Entire home/apt,2500,1,0,0.0,1,0
131694165,Latina,Puerta del Angel,40.40657,-3.73663,Entire home/apt,45,3,2,0.12,1,0
128147665,Centro,Cortes,40.41211,-3.69744,Entire home/apt,105,3,19,1.11,7,323
125243857,Centro,Justicia,40.42352,-3.69841,Private room,70,2,1,0.06,1,0
69324698,Centro,Embajadores,40.41048,-3.69893,Entire home/apt,65,3,9,0.54,4,48
8244614,Centro,Palacio,40.41362,-3.71215,Entire home/apt,120,30,16,0.93,20,230
182814660,Carabanchel,Abrantes,40.38607,-3.72753,Entire home/apt,85,2,17,0.99,3,50
3962894,Arganzuela,Delicias,40.39455,-3.69481,Entire home/apt,60,3,5,0.3,1,0
182897631,Centro,Embajadores,40.41105,-3.7051,Private room,27,2,84,4.88,2,146
182918520,Centro,Sol,40.41613,-3.70532,Entire home/apt,100,1,10,0.62,1,73
69566471,Carabanchel,Opañel,40.39613,-3.7158,Entire home/apt,295,15,3,0.17,25,338
99058996,Fuencarral - El Pardo,Valverde,40.48602,-3.68722,Private room,24,2,69,4.01,1,321
182877049,Puente de Vallecas,San Diego,40.38323,-3.66848,Private room,20,1,17,1.51,2,261
182978344,Arganzuela,Delicias,40.3989,-3.6948,Entire home/apt,65,3,9,0.56,1,99
172529632,Moratalaz,Fontarrón,40.39689,-3.64086,Hotel room,55,1,160,9.3,1,165
106154270,Puente de Vallecas,Palomeras Sureste,40.38486,-3.63955,Private room,25,1,9,0.7,1,0
138147703,Centro,Justicia,40.42416,-3.70004,Entire home/apt,59,2,57,3.56,1,86
16768541,Centro,Embajadores,40.41155,-3.69948,Entire home/apt,48,1,41,2.63,2,233
37918137,Centro,Justicia,40.42423,-3.69922,Entire home/apt,55,2,47,2.69,9,318
183080750,Tetuán,Valdeacederas,40.46379,-3.70141,Private room,18,1,55,3.14,1,30
139595528,Centro,Justicia,40.42192,-3.69816,Entire home/apt,80,2,65,3.73,11,1
136019037,Centro,Justicia,40.42173,-3.69934,Entire home/apt,500,2,31,1.78,4,206
11754581,Centro,Embajadores,40.40783,-3.70038,Entire home/apt,60,2,93,5.73,1,211
10212707,Moncloa - Aravaca,Argüelles,40.43133,-3.71892,Entire home/apt,118,1,2,0.14,1,179
102947901,Centro,Sol,40.4155,-3.70573,Entire home/apt,142,1,7,0.47,231,328
69336259,Arganzuela,Palos de Moguer,40.40358,-3.69071,Entire home/apt,76,2,62,3.56,2,82
58180200,Hortaleza,Valdefuentes,40.49765,-3.61347,Entire home/apt,60,4,16,1.29,11,99
91506664,Centro,Universidad,40.42167,-3.70496,Entire home/apt,55,2,24,1.52,33,339
121067667,Centro,Justicia,40.42264,-3.69932,Entire home/apt,330,3,1,0.06,7,0
69566471,Carabanchel,Comillas,40.39804,-3.71482,Entire home/apt,285,5,1,0.07,25,339
5000632,Centro,Cortes,40.41446,-3.70051,Entire home/apt,85,2,63,3.76,6,298
123306231,Moncloa - Aravaca,Argüelles,40.4269,-3.71609,Private room,50,1,4,0.23,1,0
4182700,Carabanchel,Opañel,40.39289,-3.7193,Entire home/apt,55,3,4,0.24,1,0
31393322,Chamartín,Hispanoamérica,40.45272,-3.6818,Private room,90,1,1,0.06,1,261
22642656,Arganzuela,Delicias,40.39691,-3.69362,Shared room,25,2,1,0.06,4,0
179506712,Centro,Embajadores,40.41002,-3.69769,Entire home/apt,114,3,48,3.03,5,125
53760362,Centro,Embajadores,40.4117,-3.70157,Entire home/apt,70,2,24,1.39,1,94
